suite_name,model_name,base_parameters,result_type,result_parameter,mean_value,std_value,cv_value,prompt_mode,n_prompt,n_gen
pn_grid_pf_file,hunyuan_05b,"{""threads"": 1, ""precision"": 2, ""kv_cache"": ""false"", ""mmap"": ""0"", ""dynamicOption"": 0, ""prompt_file"": ""/home/phyer/mnn-tst/mnn_llm_benchmark/test_prompt.txt"", ""n_prompt"": 144, ""n_gen"": 48}",tg,48,31.24,0.01,0.03201024327784892,pf_file,144,48
pn_grid_pf_file,hunyuan_05b,"{""threads"": 1, ""precision"": 2, ""kv_cache"": ""false"", ""mmap"": ""0"", ""dynamicOption"": 0, ""prompt_file"": ""/home/phyer/mnn-tst/mnn_llm_benchmark/test_prompt.txt"", ""n_prompt"": 152, ""n_gen"": 48}",tg,48,31.26,0.01,0.03198976327575176,pf_file,152,48
pn_grid_pf_file,hunyuan_05b,"{""threads"": 1, ""precision"": 2, ""kv_cache"": ""false"", ""mmap"": ""0"", ""dynamicOption"": 0, ""prompt_file"": ""/home/phyer/mnn-tst/mnn_llm_benchmark/test_prompt.txt"", ""n_prompt"": 160, ""n_gen"": 48}",tg,48,31.34,0.03,0.09572431397574985,pf_file,160,48
pn_grid_pf_file,hunyuan_05b,"{""threads"": 1, ""precision"": 2, ""kv_cache"": ""false"", ""mmap"": ""0"", ""dynamicOption"": 0, ""prompt_file"": ""/home/phyer/mnn-tst/mnn_llm_benchmark/test_prompt.txt"", ""n_prompt"": 168, ""n_gen"": 48}",tg,48,31.29,0.02,0.06391818472355384,pf_file,168,48
pn_grid_pf_file,hunyuan_05b,"{""threads"": 1, ""precision"": 2, ""kv_cache"": ""false"", ""mmap"": ""0"", ""dynamicOption"": 0, ""prompt_file"": ""/home/phyer/mnn-tst/mnn_llm_benchmark/test_prompt.txt"", ""n_prompt"": 96, ""n_gen"": 56}",tg,56,31.21,0.01,0.03204101249599487,pf_file,96,56
pn_grid_pf_file,hunyuan_05b,"{""threads"": 1, ""precision"": 2, ""kv_cache"": ""false"", ""mmap"": ""0"", ""dynamicOption"": 0, ""prompt_file"": ""/home/phyer/mnn-tst/mnn_llm_benchmark/test_prompt.txt"", ""n_prompt"": 104, ""n_gen"": 56}",tg,56,31.06,0.01,0.03219575016097875,pf_file,104,56
pn_grid_pf_file,hunyuan_05b,"{""threads"": 1, ""precision"": 2, ""kv_cache"": ""false"", ""mmap"": ""0"", ""dynamicOption"": 0, ""prompt_file"": ""/home/phyer/mnn-tst/mnn_llm_benchmark/test_prompt.txt"", ""n_prompt"": 112, ""n_gen"": 56}",tg,56,31.13,0.02,0.064246707356248,pf_file,112,56
pn_grid_pf_file,hunyuan_05b,"{""threads"": 1, ""precision"": 2, ""kv_cache"": ""false"", ""mmap"": ""0"", ""dynamicOption"": 0, ""prompt_file"": ""/home/phyer/mnn-tst/mnn_llm_benchmark/test_prompt.txt"", ""n_prompt"": 120, ""n_gen"": 56}",tg,56,31.21,0.03,0.0961230374879846,pf_file,120,56
pn_grid_pf_file,hunyuan_05b,"{""threads"": 1, ""precision"": 2, ""kv_cache"": ""false"", ""mmap"": ""0"", ""dynamicOption"": 0, ""prompt_file"": ""/home/phyer/mnn-tst/mnn_llm_benchmark/test_prompt.txt"", ""n_prompt"": 128, ""n_gen"": 56}",tg,56,31.08,0.02,0.06435006435006436,pf_file,128,56
pn_grid_pf_file,hunyuan_05b,"{""threads"": 1, ""precision"": 2, ""kv_cache"": ""false"", ""mmap"": ""0"", ""dynamicOption"": 0, ""prompt_file"": ""/home/phyer/mnn-tst/mnn_llm_benchmark/test_prompt.txt"", ""n_prompt"": 136, ""n_gen"": 56}",tg,56,31.15,0.09,0.28892455858747995,pf_file,136,56
pn_grid_pf_file,hunyuan_05b,"{""threads"": 1, ""precision"": 2, ""kv_cache"": ""false"", ""mmap"": ""0"", ""dynamicOption"": 0, ""prompt_file"": ""/home/phyer/mnn-tst/mnn_llm_benchmark/test_prompt.txt"", ""n_prompt"": 144, ""n_gen"": 56}",tg,56,31.14,0.0,0.0,pf_file,144,56
pn_grid_pf_file,hunyuan_05b,"{""threads"": 1, ""precision"": 2, ""kv_cache"": ""false"", ""mmap"": ""0"", ""dynamicOption"": 0, ""prompt_file"": ""/home/phyer/mnn-tst/mnn_llm_benchmark/test_prompt.txt"", ""n_prompt"": 152, ""n_gen"": 56}",tg,56,31.29,0.01,0.03195909236177692,pf_file,152,56
pn_grid_pf_file,hunyuan_05b,"{""threads"": 1, ""precision"": 2, ""kv_cache"": ""false"", ""mmap"": ""0"", ""dynamicOption"": 0, ""prompt_file"": ""/home/phyer/mnn-tst/mnn_llm_benchmark/test_prompt.txt"", ""n_prompt"": 160, ""n_gen"": 56}",tg,56,31.27,0.01,0.03197953309881676,pf_file,160,56
pn_grid_pf_file,hunyuan_05b,"{""threads"": 1, ""precision"": 2, ""kv_cache"": ""false"", ""mmap"": ""0"", ""dynamicOption"": 0, ""prompt_file"": ""/home/phyer/mnn-tst/mnn_llm_benchmark/test_prompt.txt"", ""n_prompt"": 168, ""n_gen"": 56}",tg,56,31.09,0.01,0.0321646831778707,pf_file,168,56
pn_grid_pf_file,hunyuan_05b,"{""threads"": 1, ""precision"": 2, ""kv_cache"": ""false"", ""mmap"": ""0"", ""dynamicOption"": 0, ""prompt_file"": ""/home/phyer/mnn-tst/mnn_llm_benchmark/test_prompt.txt"", ""n_prompt"": 96, ""n_gen"": 64}",tg,64,30.99,0.02,0.06453694740238787,pf_file,96,64
pn_grid_pf_file,hunyuan_05b,"{""threads"": 1, ""precision"": 2, ""kv_cache"": ""false"", ""mmap"": ""0"", ""dynamicOption"": 0, ""prompt_file"": ""/home/phyer/mnn-tst/mnn_llm_benchmark/test_prompt.txt"", ""n_prompt"": 104, ""n_gen"": 64}",tg,64,31.21,0.01,0.03204101249599487,pf_file,104,64
pn_grid_pf_file,hunyuan_05b,"{""threads"": 1, ""precision"": 2, ""kv_cache"": ""false"", ""mmap"": ""0"", ""dynamicOption"": 0, ""prompt_file"": ""/home/phyer/mnn-tst/mnn_llm_benchmark/test_prompt.txt"", ""n_prompt"": 112, ""n_gen"": 64}",tg,64,31.08,0.01,0.03217503217503218,pf_file,112,64
pn_grid_pf_file,hunyuan_05b,"{""threads"": 1, ""precision"": 2, ""kv_cache"": ""false"", ""mmap"": ""0"", ""dynamicOption"": 0, ""prompt_file"": ""/home/phyer/mnn-tst/mnn_llm_benchmark/test_prompt.txt"", ""n_prompt"": 120, ""n_gen"": 64}",tg,64,31.25,0.01,0.032,pf_file,120,64
pn_grid_pf_file,hunyuan_05b,"{""threads"": 1, ""precision"": 2, ""kv_cache"": ""false"", ""mmap"": ""0"", ""dynamicOption"": 0, ""prompt_file"": ""/home/phyer/mnn-tst/mnn_llm_benchmark/test_prompt.txt"", ""n_prompt"": 128, ""n_gen"": 64}",tg,64,31.08,0.01,0.03217503217503218,pf_file,128,64
pn_grid_pf_file,hunyuan_05b,"{""threads"": 1, ""precision"": 2, ""kv_cache"": ""false"", ""mmap"": ""0"", ""dynamicOption"": 0, ""prompt_file"": ""/home/phyer/mnn-tst/mnn_llm_benchmark/test_prompt.txt"", ""n_prompt"": 136, ""n_gen"": 64}",tg,64,30.94,0.02,0.06464124111182934,pf_file,136,64
pn_grid_pf_file,hunyuan_05b,"{""threads"": 1, ""precision"": 2, ""kv_cache"": ""false"", ""mmap"": ""0"", ""dynamicOption"": 0, ""prompt_file"": ""/home/phyer/mnn-tst/mnn_llm_benchmark/test_prompt.txt"", ""n_prompt"": 144, ""n_gen"": 64}",tg,64,31.06,0.01,0.03219575016097875,pf_file,144,64
pn_grid_pf_file,hunyuan_05b,"{""threads"": 1, ""precision"": 2, ""kv_cache"": ""false"", ""mmap"": ""0"", ""dynamicOption"": 0, ""prompt_file"": ""/home/phyer/mnn-tst/mnn_llm_benchmark/test_prompt.txt"", ""n_prompt"": 152, ""n_gen"": 64}",tg,64,31.17,0.0,0.0,pf_file,152,64
pn_grid_pf_file,hunyuan_05b,"{""threads"": 1, ""precision"": 2, ""kv_cache"": ""false"", ""mmap"": ""0"", ""dynamicOption"": 0, ""prompt_file"": ""/home/phyer/mnn-tst/mnn_llm_benchmark/test_prompt.txt"", ""n_prompt"": 160, ""n_gen"": 64}",tg,64,31.07,0.03,0.0965561635017702,pf_file,160,64
pn_grid_pf_file,hunyuan_05b,"{""threads"": 1, ""precision"": 2, ""kv_cache"": ""false"", ""mmap"": ""0"", ""dynamicOption"": 0, ""prompt_file"": ""/home/phyer/mnn-tst/mnn_llm_benchmark/test_prompt.txt"", ""n_prompt"": 168, ""n_gen"": 64}",tg,64,31.25,0.02,0.064,pf_file,168,64
pn_grid_vp0,hunyuan_05b,"{""threads"": 1, ""precision"": 2, ""kv_cache"": ""false"", ""mmap"": ""0"", ""dynamicOption"": 0, ""vp"": 0, ""n_prompt"": 104, ""n_gen"": 32}",pp,104,72.87,0.01,0.013723068478111704,vp0,104,32
pn_grid_vp0,hunyuan_05b,"{""threads"": 1, ""precision"": 2, ""kv_cache"": ""false"", ""mmap"": ""0"", ""dynamicOption"": 0, ""vp"": 0, ""n_prompt"": 104, ""n_gen"": 40}",pp,104,72.87,0.01,0.013723068478111704,vp0,104,40
pn_grid_vp0,hunyuan_05b,"{""threads"": 1, ""precision"": 2, ""kv_cache"": ""false"", ""mmap"": ""0"", ""dynamicOption"": 0, ""vp"": 0, ""n_prompt"": 104, ""n_gen"": 48}",pp,104,72.87,0.01,0.013723068478111704,vp0,104,48
pn_grid_vp0,hunyuan_05b,"{""threads"": 1, ""precision"": 2, ""kv_cache"": ""false"", ""mmap"": ""0"", ""dynamicOption"": 0, ""vp"": 0, ""n_prompt"": 104, ""n_gen"": 56}",pp,104,72.89,0.02,0.027438606118809165,vp0,104,56
pn_grid_vp0,hunyuan_05b,"{""threads"": 1, ""precision"": 2, ""kv_cache"": ""false"", ""mmap"": ""0"", ""dynamicOption"": 0, ""vp"": 0, ""n_prompt"": 104, ""n_gen"": 64}",pp,104,72.87,0.01,0.013723068478111704,vp0,104,64
pn_grid_vp0,hunyuan_05b,"{""threads"": 1, ""precision"": 2, ""kv_cache"": ""false"", ""mmap"": ""0"", ""dynamicOption"": 0, ""vp"": 0, ""n_prompt"": 112, ""n_gen"": 32}",pp,112,72.46,0.02,0.02760143527463428,vp0,112,32
pn_grid_vp0,hunyuan_05b,"{""threads"": 1, ""precision"": 2, ""kv_cache"": ""false"", ""mmap"": ""0"", ""dynamicOption"": 0, ""vp"": 0, ""n_prompt"": 112, ""n_gen"": 40}",pp,112,72.46,0.05,0.06900358818658571,vp0,112,40
pn_grid_vp0,hunyuan_05b,"{""threads"": 1, ""precision"": 2, ""kv_cache"": ""false"", ""mmap"": ""0"", ""dynamicOption"": 0, ""vp"": 0, ""n_prompt"": 112, ""n_gen"": 48}",pp,112,72.48,0.0,0.0,vp0,112,48
pn_grid_vp0,hunyuan_05b,"{""threads"": 1, ""precision"": 2, ""kv_cache"": ""false"", ""mmap"": ""0"", ""dynamicOption"": 0, ""vp"": 0, ""n_prompt"": 112, ""n_gen"": 56}",pp,112,72.46,0.02,0.02760143527463428,vp0,112,56
pn_grid_vp0,hunyuan_05b,"{""threads"": 1, ""precision"": 2, ""kv_cache"": ""false"", ""mmap"": ""0"", ""dynamicOption"": 0, ""vp"": 0, ""n_prompt"": 112, ""n_gen"": 64}",pp,112,72.49,0.02,0.02759001241550559,vp0,112,64
pn_grid_vp0,hunyuan_05b,"{""threads"": 1, ""precision"": 2, ""kv_cache"": ""false"", ""mmap"": ""0"", ""dynamicOption"": 0, ""vp"": 0, ""n_prompt"": 120, ""n_gen"": 32}",pp,120,72.5,0.01,0.013793103448275862,vp0,120,32
pn_grid_vp0,hunyuan_05b,"{""threads"": 1, ""precision"": 2, ""kv_cache"": ""false"", ""mmap"": ""0"", ""dynamicOption"": 0, ""vp"": 0, ""n_prompt"": 120, ""n_gen"": 40}",pp,120,72.51,0.01,0.013791201213625705,vp0,120,40
pn_grid_vp0,hunyuan_05b,"{""threads"": 1, ""precision"": 2, ""kv_cache"": ""false"", ""mmap"": ""0"", ""dynamicOption"": 0, ""vp"": 0, ""n_prompt"": 120, ""n_gen"": 48}",pp,120,72.51,0.01,0.013791201213625705,vp0,120,48
pn_grid_vp0,hunyuan_05b,"{""threads"": 1, ""precision"": 2, ""kv_cache"": ""false"", ""mmap"": ""0"", ""dynamicOption"": 0, ""vp"": 0, ""n_prompt"": 120, ""n_gen"": 56}",pp,120,72.52,0.01,0.013789299503585218,vp0,120,56
pn_grid_vp0,hunyuan_05b,"{""threads"": 1, ""precision"": 2, ""kv_cache"": ""false"", ""mmap"": ""0"", ""dynamicOption"": 0, ""vp"": 0, ""n_prompt"": 120, ""n_gen"": 64}",pp,120,72.44,0.04,0.05521811154058532,vp0,120,64
pn_grid_vp0,hunyuan_05b,"{""threads"": 1, ""precision"": 2, ""kv_cache"": ""false"", ""mmap"": ""0"", ""dynamicOption"": 0, ""vp"": 0, ""n_prompt"": 128, ""n_gen"": 32}",pp,128,72.21,0.01,0.013848497438027975,vp0,128,32
pn_grid_vp0,hunyuan_05b,"{""threads"": 1, ""precision"": 2, ""kv_cache"": ""false"", ""mmap"": ""0"", ""dynamicOption"": 0, ""vp"": 0, ""n_prompt"": 128, ""n_gen"": 40}",pp,128,72.21,0.01,0.013848497438027975,vp0,128,40
pn_grid_vp0,hunyuan_05b,"{""threads"": 1, ""precision"": 2, ""kv_cache"": ""false"", ""mmap"": ""0"", ""dynamicOption"": 0, ""vp"": 0, ""n_prompt"": 128, ""n_gen"": 48}",pp,128,72.23,0.01,0.013844662882458813,vp0,128,48
pn_grid_vp0,hunyuan_05b,"{""threads"": 1, ""precision"": 2, ""kv_cache"": ""false"", ""mmap"": ""0"", ""dynamicOption"": 0, ""vp"": 0, ""n_prompt"": 128, ""n_gen"": 56}",pp,128,72.24,0.0,0.0,vp0,128,56
pn_grid_vp0,hunyuan_05b,"{""threads"": 1, ""precision"": 2, ""kv_cache"": ""false"", ""mmap"": ""0"", ""dynamicOption"": 0, ""vp"": 0, ""n_prompt"": 128, ""n_gen"": 64}",pp,128,72.23,0.01,0.013844662882458813,vp0,128,64
pn_grid_vp0,hunyuan_05b,"{""threads"": 1, ""precision"": 2, ""kv_cache"": ""false"", ""mmap"": ""0"", ""dynamicOption"": 0, ""vp"": 0, ""n_prompt"": 136, ""n_gen"": 32}",pp,136,71.58,0.06,0.08382229673093043,vp0,136,32
pn_grid_vp0,hunyuan_05b,"{""threads"": 1, ""precision"": 2, ""kv_cache"": ""false"", ""mmap"": ""0"", ""dynamicOption"": 0, ""vp"": 0, ""n_prompt"": 136, ""n_gen"": 40}",pp,136,71.51,0.06,0.083904349042092,vp0,136,40
pn_grid_vp0,hunyuan_05b,"{""threads"": 1, ""precision"": 2, ""kv_cache"": ""false"", ""mmap"": ""0"", ""dynamicOption"": 0, ""vp"": 0, ""n_prompt"": 136, ""n_gen"": 48}",pp,136,71.58,0.05,0.06985191394244203,vp0,136,48
pn_grid_vp0,hunyuan_05b,"{""threads"": 1, ""precision"": 2, ""kv_cache"": ""false"", ""mmap"": ""0"", ""dynamicOption"": 0, ""vp"": 0, ""n_prompt"": 136, ""n_gen"": 56}",pp,136,71.62,0.01,0.013962580284836637,vp0,136,56
pn_grid_vp0,hunyuan_05b,"{""threads"": 1, ""precision"": 2, ""kv_cache"": ""false"", ""mmap"": ""0"", ""dynamicOption"": 0, ""vp"": 0, ""n_prompt"": 136, ""n_gen"": 64}",pp,136,71.57,0.04,0.05588933910856505,vp0,136,64
pn_grid_vp0,hunyuan_05b,"{""threads"": 1, ""precision"": 2, ""kv_cache"": ""false"", ""mmap"": ""0"", ""dynamicOption"": 0, ""vp"": 0, ""n_prompt"": 144, ""n_gen"": 32}",pp,144,71.58,0.07,0.09779267951941883,vp0,144,32
pn_grid_vp0,hunyuan_05b,"{""threads"": 1, ""precision"": 2, ""kv_cache"": ""false"", ""mmap"": ""0"", ""dynamicOption"": 0, ""vp"": 0, ""n_prompt"": 144, ""n_gen"": 40}",pp,144,71.64,0.01,0.013958682300390844,vp0,144,40
pn_grid_vp0,hunyuan_05b,"{""threads"": 1, ""precision"": 2, ""kv_cache"": ""false"", ""mmap"": ""0"", ""dynamicOption"": 0, ""vp"": 0, ""n_prompt"": 144, ""n_gen"": 48}",pp,144,71.6,0.06,0.08379888268156424,vp0,144,48
pn_grid_vp0,hunyuan_05b,"{""threads"": 1, ""precision"": 2, ""kv_cache"": ""false"", ""mmap"": ""0"", ""dynamicOption"": 0, ""vp"": 0, ""n_prompt"": 144, ""n_gen"": 56}",pp,144,71.63,0.02,0.027921262041044257,vp0,144,56
pn_grid_vp0,hunyuan_05b,"{""threads"": 1, ""precision"": 2, ""kv_cache"": ""false"", ""mmap"": ""0"", ""dynamicOption"": 0, ""vp"": 0, ""n_prompt"": 144, ""n_gen"": 64}",pp,144,71.65,0.01,0.013956734124214934,vp0,144,64
pn_grid_vp0,hunyuan_05b,"{""threads"": 1, ""precision"": 2, ""kv_cache"": ""false"", ""mmap"": ""0"", ""dynamicOption"": 0, ""vp"": 0, ""n_prompt"": 152, ""n_gen"": 32}",pp,152,71.42,0.03,0.04200504060487258,vp0,152,32
pn_grid_vp0,hunyuan_05b,"{""threads"": 1, ""precision"": 2, ""kv_cache"": ""false"", ""mmap"": ""0"", ""dynamicOption"": 0, ""vp"": 0, ""n_prompt"": 152, ""n_gen"": 40}",pp,152,71.42,0.01,0.014001680201624195,vp0,152,40
pn_grid_vp0,hunyuan_05b,"{""threads"": 1, ""precision"": 2, ""kv_cache"": ""false"", ""mmap"": ""0"", ""dynamicOption"": 0, ""vp"": 0, ""n_prompt"": 152, ""n_gen"": 48}",pp,152,71.35,0.07,0.09810791871058167,vp0,152,48
pn_grid_vp0,hunyuan_05b,"{""threads"": 1, ""precision"": 2, ""kv_cache"": ""false"", ""mmap"": ""0"", ""dynamicOption"": 0, ""vp"": 0, ""n_prompt"": 152, ""n_gen"": 56}",pp,152,71.4,0.04,0.05602240896358543,vp0,152,56
pn_grid_vp0,hunyuan_05b,"{""threads"": 1, ""precision"": 2, ""kv_cache"": ""false"", ""mmap"": ""0"", ""dynamicOption"": 0, ""vp"": 0, ""n_prompt"": 152, ""n_gen"": 64}",pp,152,71.38,0.07,0.09806668534603533,vp0,152,64
pn_grid_vp0,hunyuan_05b,"{""threads"": 1, ""precision"": 2, ""kv_cache"": ""false"", ""mmap"": ""0"", ""dynamicOption"": 0, ""vp"": 0, ""n_prompt"": 160, ""n_gen"": 32}",pp,160,71.06,0.01,0.014072614691809739,vp0,160,32
pn_grid_vp0,hunyuan_05b,"{""threads"": 1, ""precision"": 2, ""kv_cache"": ""false"", ""mmap"": ""0"", ""dynamicOption"": 0, ""vp"": 0, ""n_prompt"": 160, ""n_gen"": 40}",pp,160,70.99,0.04,0.056345964220312725,vp0,160,40
pn_grid_vp0,hunyuan_05b,"{""threads"": 1, ""precision"": 2, ""kv_cache"": ""false"", ""mmap"": ""0"", ""dynamicOption"": 0, ""vp"": 0, ""n_prompt"": 160, ""n_gen"": 48}",pp,160,71.06,0.01,0.014072614691809739,vp0,160,48
pn_grid_vp0,hunyuan_05b,"{""threads"": 1, ""precision"": 2, ""kv_cache"": ""false"", ""mmap"": ""0"", ""dynamicOption"": 0, ""vp"": 0, ""n_prompt"": 160, ""n_gen"": 56}",pp,160,71.05,0.01,0.014074595355383534,vp0,160,56
pn_grid_vp0,hunyuan_05b,"{""threads"": 1, ""precision"": 2, ""kv_cache"": ""false"", ""mmap"": ""0"", ""dynamicOption"": 0, ""vp"": 0, ""n_prompt"": 160, ""n_gen"": 64}",pp,160,71.03,0.01,0.014078558355624384,vp0,160,64
pn_grid_vp0,hunyuan_05b,"{""threads"": 1, ""precision"": 2, ""kv_cache"": ""false"", ""mmap"": ""0"", ""dynamicOption"": 0, ""vp"": 0, ""n_prompt"": 168, ""n_gen"": 32}",pp,168,71.01,0.01,0.014082523588227008,vp0,168,32
pn_grid_vp0,hunyuan_05b,"{""threads"": 1, ""precision"": 2, ""kv_cache"": ""false"", ""mmap"": ""0"", ""dynamicOption"": 0, ""vp"": 0, ""n_prompt"": 168, ""n_gen"": 40}",pp,168,71.05,0.01,0.014074595355383534,vp0,168,40
pn_grid_vp0,hunyuan_05b,"{""threads"": 1, ""precision"": 2, ""kv_cache"": ""false"", ""mmap"": ""0"", ""dynamicOption"": 0, ""vp"": 0, ""n_prompt"": 168, ""n_gen"": 48}",pp,168,71.04,0.01,0.014076576576576577,vp0,168,48
pn_grid_vp0,hunyuan_05b,"{""threads"": 1, ""precision"": 2, ""kv_cache"": ""false"", ""mmap"": ""0"", ""dynamicOption"": 0, ""vp"": 0, ""n_prompt"": 168, ""n_gen"": 56}",pp,168,71.02,0.02,0.028161081385525207,vp0,168,56
pn_grid_vp0,hunyuan_05b,"{""threads"": 1, ""precision"": 2, ""kv_cache"": ""false"", ""mmap"": ""0"", ""dynamicOption"": 0, ""vp"": 0, ""n_prompt"": 168, ""n_gen"": 64}",pp,168,71.02,0.01,0.014080540692762603,vp0,168,64
pn_grid_vp0,hunyuan_05b,"{""threads"": 1, ""precision"": 2, ""kv_cache"": ""false"", ""mmap"": ""0"", ""dynamicOption"": 0, ""vp"": 0, ""n_prompt"": 96, ""n_gen"": 32}",pp,96,73.09,0.02,0.027363524421945548,vp0,96,32
pn_grid_vp0,hunyuan_05b,"{""threads"": 1, ""precision"": 2, ""kv_cache"": ""false"", ""mmap"": ""0"", ""dynamicOption"": 0, ""vp"": 0, ""n_prompt"": 96, ""n_gen"": 40}",pp,96,73.04,0.04,0.054764512595837894,vp0,96,40
pn_grid_vp0,hunyuan_05b,"{""threads"": 1, ""precision"": 2, ""kv_cache"": ""false"", ""mmap"": ""0"", ""dynamicOption"": 0, ""vp"": 0, ""n_prompt"": 96, ""n_gen"": 48}",pp,96,73.12,0.0,0.0,vp0,96,48
pn_grid_vp0,hunyuan_05b,"{""threads"": 1, ""precision"": 2, ""kv_cache"": ""false"", ""mmap"": ""0"", ""dynamicOption"": 0, ""vp"": 0, ""n_prompt"": 96, ""n_gen"": 56}",pp,96,73.11,0.02,0.02735603884557516,vp0,96,56
pn_grid_vp0,hunyuan_05b,"{""threads"": 1, ""precision"": 2, ""kv_cache"": ""false"", ""mmap"": ""0"", ""dynamicOption"": 0, ""vp"": 0, ""n_prompt"": 96, ""n_gen"": 64}",pp,96,73.1,0.01,0.013679890560875516,vp0,96,64
pn_grid_vp0,hunyuan_05b,"{""threads"": 1, ""precision"": 2, ""kv_cache"": ""false"", ""mmap"": ""0"", ""dynamicOption"": 0, ""vp"": 0, ""n_prompt"": 96, ""n_gen"": 32}",tg,32,31.43,0.01,0.03181673560292714,vp0,96,32
pn_grid_vp0,hunyuan_05b,"{""threads"": 1, ""precision"": 2, ""kv_cache"": ""false"", ""mmap"": ""0"", ""dynamicOption"": 0, ""vp"": 0, ""n_prompt"": 104, ""n_gen"": 32}",tg,32,31.28,0.06,0.19181585677749358,vp0,104,32
pn_grid_vp0,hunyuan_05b,"{""threads"": 1, ""precision"": 2, ""kv_cache"": ""false"", ""mmap"": ""0"", ""dynamicOption"": 0, ""vp"": 0, ""n_prompt"": 112, ""n_gen"": 32}",tg,32,31.37,0.01,0.0318775900541919,vp0,112,32
pn_grid_vp0,hunyuan_05b,"{""threads"": 1, ""precision"": 2, ""kv_cache"": ""false"", ""mmap"": ""0"", ""dynamicOption"": 0, ""vp"": 0, ""n_prompt"": 120, ""n_gen"": 32}",tg,32,31.34,0.03,0.09572431397574985,vp0,120,32
pn_grid_vp0,hunyuan_05b,"{""threads"": 1, ""precision"": 2, ""kv_cache"": ""false"", ""mmap"": ""0"", ""dynamicOption"": 0, ""vp"": 0, ""n_prompt"": 128, ""n_gen"": 32}",tg,32,31.45,0.02,0.06359300476947535,vp0,128,32
pn_grid_vp0,hunyuan_05b,"{""threads"": 1, ""precision"": 2, ""kv_cache"": ""false"", ""mmap"": ""0"", ""dynamicOption"": 0, ""vp"": 0, ""n_prompt"": 136, ""n_gen"": 32}",tg,32,31.43,0.02,0.06363347120585428,vp0,136,32
pn_grid_vp0,hunyuan_05b,"{""threads"": 1, ""precision"": 2, ""kv_cache"": ""false"", ""mmap"": ""0"", ""dynamicOption"": 0, ""vp"": 0, ""n_prompt"": 144, ""n_gen"": 32}",tg,32,31.35,0.02,0.06379585326953748,vp0,144,32
pn_grid_vp0,hunyuan_05b,"{""threads"": 1, ""precision"": 2, ""kv_cache"": ""false"", ""mmap"": ""0"", ""dynamicOption"": 0, ""vp"": 0, ""n_prompt"": 152, ""n_gen"": 32}",tg,32,31.44,0.02,0.06361323155216285,vp0,152,32
pn_grid_vp0,hunyuan_05b,"{""threads"": 1, ""precision"": 2, ""kv_cache"": ""false"", ""mmap"": ""0"", ""dynamicOption"": 0, ""vp"": 0, ""n_prompt"": 160, ""n_gen"": 32}",tg,32,31.24,0.05,0.16005121638924458,vp0,160,32
pn_grid_vp0,hunyuan_05b,"{""threads"": 1, ""precision"": 2, ""kv_cache"": ""false"", ""mmap"": ""0"", ""dynamicOption"": 0, ""vp"": 0, ""n_prompt"": 168, ""n_gen"": 32}",tg,32,31.4,0.01,0.03184713375796179,vp0,168,32
pn_grid_vp0,hunyuan_05b,"{""threads"": 1, ""precision"": 2, ""kv_cache"": ""false"", ""mmap"": ""0"", ""dynamicOption"": 0, ""vp"": 0, ""n_prompt"": 96, ""n_gen"": 40}",tg,40,31.33,0.01,0.031918289179699966,vp0,96,40
pn_grid_vp0,hunyuan_05b,"{""threads"": 1, ""precision"": 2, ""kv_cache"": ""false"", ""mmap"": ""0"", ""dynamicOption"": 0, ""vp"": 0, ""n_prompt"": 104, ""n_gen"": 40}",tg,40,31.24,0.0,0.0,vp0,104,40
pn_grid_vp0,hunyuan_05b,"{""threads"": 1, ""precision"": 2, ""kv_cache"": ""false"", ""mmap"": ""0"", ""dynamicOption"": 0, ""vp"": 0, ""n_prompt"": 112, ""n_gen"": 40}",tg,40,31.37,0.01,0.0318775900541919,vp0,112,40
pn_grid_vp0,hunyuan_05b,"{""threads"": 1, ""precision"": 2, ""kv_cache"": ""false"", ""mmap"": ""0"", ""dynamicOption"": 0, ""vp"": 0, ""n_prompt"": 120, ""n_gen"": 40}",tg,40,31.18,0.04,0.12828736369467608,vp0,120,40
pn_grid_vp0,hunyuan_05b,"{""threads"": 1, ""precision"": 2, ""kv_cache"": ""false"", ""mmap"": ""0"", ""dynamicOption"": 0, ""vp"": 0, ""n_prompt"": 128, ""n_gen"": 40}",tg,40,31.21,0.05,0.16020506247997437,vp0,128,40
pn_grid_vp0,hunyuan_05b,"{""threads"": 1, ""precision"": 2, ""kv_cache"": ""false"", ""mmap"": ""0"", ""dynamicOption"": 0, ""vp"": 0, ""n_prompt"": 136, ""n_gen"": 40}",tg,40,31.38,0.04,0.12746972594008923,vp0,136,40
pn_grid_vp0,hunyuan_05b,"{""threads"": 1, ""precision"": 2, ""kv_cache"": ""false"", ""mmap"": ""0"", ""dynamicOption"": 0, ""vp"": 0, ""n_prompt"": 144, ""n_gen"": 40}",tg,40,31.32,0.01,0.031928480204342274,vp0,144,40
pn_grid_vp0,hunyuan_05b,"{""threads"": 1, ""precision"": 2, ""kv_cache"": ""false"", ""mmap"": ""0"", ""dynamicOption"": 0, ""vp"": 0, ""n_prompt"": 152, ""n_gen"": 40}",tg,40,31.3,0.01,0.03194888178913738,vp0,152,40
pn_grid_vp0,hunyuan_05b,"{""threads"": 1, ""precision"": 2, ""kv_cache"": ""false"", ""mmap"": ""0"", ""dynamicOption"": 0, ""vp"": 0, ""n_prompt"": 160, ""n_gen"": 40}",tg,40,31.08,0.0,0.0,vp0,160,40
