suite_name,model_name,base_parameters,result_type,result_parameter,mean_value,std_value,cv_value,dynamicoption,n_prompt,n_gen
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 7, ""n_prompt"": 1024, ""n_gen"": 32}",pp,1024,68.61,0.02,0.029150269639994168,7,1024,32
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 7, ""n_prompt"": 1024, ""n_gen"": 64}",pp,1024,68.71,0.05,0.07276961141027508,7,1024,64
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 7, ""n_prompt"": 1024, ""n_gen"": 96}",pp,1024,68.62,0.03,0.043719032352083936,7,1024,96
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 7, ""n_prompt"": 1024, ""n_gen"": 128}",pp,1024,68.7,0.03,0.043668122270742356,7,1024,128
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 8, ""n_prompt"": 1024, ""n_gen"": 32}",pp,1024,68.72,0.02,0.02910360884749709,8,1024,32
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 8, ""n_prompt"": 1024, ""n_gen"": 64}",pp,1024,68.71,0.06,0.08732353369233009,8,1024,64
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 8, ""n_prompt"": 1024, ""n_gen"": 96}",pp,1024,68.8,0.04,0.05813953488372093,8,1024,96
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 8, ""n_prompt"": 1024, ""n_gen"": 128}",pp,1024,68.72,0.03,0.043655413271245634,8,1024,128
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 7, ""n_prompt"": 128, ""n_gen"": 32}",pp,128,84.94,0.08,0.09418412997409936,7,128,32
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 7, ""n_prompt"": 128, ""n_gen"": 64}",pp,128,85.01,0.11,0.12939654158334313,7,128,64
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 7, ""n_prompt"": 128, ""n_gen"": 96}",pp,128,85.0,0.11,0.12941176470588237,7,128,96
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 7, ""n_prompt"": 128, ""n_gen"": 128}",pp,128,85.04,0.1,0.11759172154280338,7,128,128
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 8, ""n_prompt"": 128, ""n_gen"": 32}",pp,128,85.08,0.1,0.11753643629525154,8,128,32
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 8, ""n_prompt"": 128, ""n_gen"": 64}",pp,128,85.01,0.08,0.09410657569697682,8,128,64
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 8, ""n_prompt"": 128, ""n_gen"": 96}",pp,128,85.01,0.09,0.10586989765909892,8,128,96
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 8, ""n_prompt"": 128, ""n_gen"": 128}",pp,128,85.02,0.11,0.12938132204187253,8,128,128
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 7, ""n_prompt"": 192, ""n_gen"": 32}",pp,192,91.93,0.1,0.10877841836179702,7,192,32
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 7, ""n_prompt"": 192, ""n_gen"": 64}",pp,192,91.92,0.11,0.1196692776327241,7,192,64
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 7, ""n_prompt"": 192, ""n_gen"": 96}",pp,192,91.93,0.11,0.11965626019797672,7,192,96
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 7, ""n_prompt"": 192, ""n_gen"": 128}",pp,192,91.94,0.11,0.11964324559495323,7,192,128
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 8, ""n_prompt"": 192, ""n_gen"": 32}",pp,192,91.94,0.13,0.14139656297585382,8,192,32
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 8, ""n_prompt"": 192, ""n_gen"": 64}",pp,192,91.94,0.12,0.13051990428540353,8,192,64
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 8, ""n_prompt"": 192, ""n_gen"": 96}",pp,192,91.96,0.07,0.07612005219660724,8,192,96
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 8, ""n_prompt"": 192, ""n_gen"": 128}",pp,192,91.86,0.1,0.10886131069018071,8,192,128
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 7, ""n_prompt"": 256, ""n_gen"": 32}",pp,256,83.11,0.08,0.09625797136325352,7,256,32
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 7, ""n_prompt"": 256, ""n_gen"": 64}",pp,256,83.1,0.09,0.10830324909747292,7,256,64
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 7, ""n_prompt"": 256, ""n_gen"": 96}",pp,256,83.12,0.1,0.1203079884504331,7,256,96
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 7, ""n_prompt"": 256, ""n_gen"": 128}",pp,256,83.11,0.08,0.09625797136325352,7,256,128
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 8, ""n_prompt"": 256, ""n_gen"": 32}",pp,256,83.11,0.09,0.10829021778366021,8,256,32
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 8, ""n_prompt"": 256, ""n_gen"": 64}",pp,256,83.11,0.09,0.10829021778366021,8,256,64
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 8, ""n_prompt"": 256, ""n_gen"": 96}",pp,256,83.06,0.09,0.10835540573079701,8,256,96
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 8, ""n_prompt"": 256, ""n_gen"": 128}",pp,256,83.09,0.09,0.10831628354796004,8,256,128
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 7, ""n_prompt"": 320, ""n_gen"": 32}",pp,320,85.98,0.12,0.13956734124214934,7,320,32
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 7, ""n_prompt"": 320, ""n_gen"": 64}",pp,320,85.98,0.1,0.11630611770179111,7,320,64
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 7, ""n_prompt"": 320, ""n_gen"": 96}",pp,320,86.01,0.13,0.1511452156725962,7,320,96
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 7, ""n_prompt"": 320, ""n_gen"": 128}",pp,320,85.99,0.1,0.1162925921618793,7,320,128
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 8, ""n_prompt"": 320, ""n_gen"": 32}",pp,320,85.96,0.13,0.15123313168915775,8,320,32
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 8, ""n_prompt"": 320, ""n_gen"": 64}",pp,320,85.89,0.08,0.0931423914309,8,320,64
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 8, ""n_prompt"": 320, ""n_gen"": 96}",pp,320,85.99,0.11,0.12792185137806722,8,320,96
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 8, ""n_prompt"": 320, ""n_gen"": 128}",pp,320,85.92,0.09,0.10474860335195531,8,320,128
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 7, ""n_prompt"": 384, ""n_gen"": 32}",pp,384,87.47,0.13,0.14862238481765178,7,384,32
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 7, ""n_prompt"": 384, ""n_gen"": 64}",pp,384,87.34,0.15,0.1717426150675521,7,384,64
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 7, ""n_prompt"": 384, ""n_gen"": 96}",pp,384,87.42,0.14,0.1601464195836193,7,384,96
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 7, ""n_prompt"": 384, ""n_gen"": 128}",pp,384,87.41,0.19,0.2173664340464478,7,384,128
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 8, ""n_prompt"": 384, ""n_gen"": 32}",pp,384,87.35,0.09,0.1030337721808815,8,384,32
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 8, ""n_prompt"": 384, ""n_gen"": 64}",pp,384,87.39,0.11,0.125872525460579,8,384,64
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 8, ""n_prompt"": 384, ""n_gen"": 96}",pp,384,87.35,0.17,0.1946193474527762,8,384,96
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 8, ""n_prompt"": 384, ""n_gen"": 128}",pp,384,87.36,0.11,0.1259157509157509,8,384,128
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 7, ""n_prompt"": 448, ""n_gen"": 32}",pp,448,81.36,0.09,0.11061946902654868,7,448,32
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 7, ""n_prompt"": 448, ""n_gen"": 64}",pp,448,81.36,0.09,0.11061946902654868,7,448,64
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 7, ""n_prompt"": 448, ""n_gen"": 96}",pp,448,81.41,0.09,0.11055152929615526,7,448,96
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 7, ""n_prompt"": 448, ""n_gen"": 128}",pp,448,81.39,0.08,0.09829217348568621,7,448,128
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 8, ""n_prompt"": 448, ""n_gen"": 32}",pp,448,81.39,0.07,0.08600565179997544,8,448,32
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 8, ""n_prompt"": 448, ""n_gen"": 64}",pp,448,81.42,0.08,0.09825595676737901,8,448,64
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 8, ""n_prompt"": 448, ""n_gen"": 96}",pp,448,81.4,0.07,0.085995085995086,8,448,96
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 8, ""n_prompt"": 448, ""n_gen"": 128}",pp,448,81.37,0.1,0.12289541600098315,8,448,128
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 7, ""n_prompt"": 512, ""n_gen"": 32}",pp,512,81.71,0.04,0.04895361644841513,7,512,32
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 7, ""n_prompt"": 512, ""n_gen"": 64}",pp,512,81.9,0.06,0.07326007326007325,7,512,64
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 7, ""n_prompt"": 512, ""n_gen"": 96}",pp,512,81.99,0.06,0.07317965605561655,7,512,96
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 7, ""n_prompt"": 512, ""n_gen"": 128}",pp,512,81.92,0.1,0.1220703125,7,512,128
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 8, ""n_prompt"": 512, ""n_gen"": 32}",pp,512,81.98,0.07,0.08538667967797024,8,512,32
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 8, ""n_prompt"": 512, ""n_gen"": 64}",pp,512,81.93,0.07,0.08543878921030149,8,512,64
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 8, ""n_prompt"": 512, ""n_gen"": 96}",pp,512,81.96,0.03,0.036603221083455345,8,512,96
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 8, ""n_prompt"": 512, ""n_gen"": 128}",pp,512,81.91,0.04,0.04883408619216213,8,512,128
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 7, ""n_prompt"": 576, ""n_gen"": 32}",pp,576,82.26,0.1,0.12156576707999028,7,576,32
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 7, ""n_prompt"": 576, ""n_gen"": 64}",pp,576,82.29,0.1,0.12152144853566654,7,576,64
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 7, ""n_prompt"": 576, ""n_gen"": 96}",pp,576,82.29,0.1,0.12152144853566654,7,576,96
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 7, ""n_prompt"": 576, ""n_gen"": 128}",pp,576,82.16,0.07,0.08519961051606623,7,576,128
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 8, ""n_prompt"": 576, ""n_gen"": 32}",pp,576,82.34,0.08,0.09715812484819043,8,576,32
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 8, ""n_prompt"": 576, ""n_gen"": 64}",pp,576,82.27,0.09,0.10939589157651634,8,576,64
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 8, ""n_prompt"": 576, ""n_gen"": 96}",pp,576,82.28,0.08,0.09722897423432182,8,576,96
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 8, ""n_prompt"": 576, ""n_gen"": 128}",pp,576,82.28,0.09,0.10938259601361204,8,576,128
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 7, ""n_prompt"": 64, ""n_gen"": 32}",pp,64,66.74,0.02,0.029967036260113877,7,64,32
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 7, ""n_prompt"": 64, ""n_gen"": 64}",pp,64,66.74,0.04,0.059934072520227755,7,64,64
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 7, ""n_prompt"": 64, ""n_gen"": 96}",pp,64,66.74,0.05,0.0749175906502847,7,64,96
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 7, ""n_prompt"": 64, ""n_gen"": 128}",pp,64,66.7,0.04,0.05997001499250374,7,64,128
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 8, ""n_prompt"": 64, ""n_gen"": 32}",pp,64,66.72,0.03,0.044964028776978415,8,64,32
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 8, ""n_prompt"": 64, ""n_gen"": 64}",pp,64,66.68,0.06,0.08998200359928013,8,64,64
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 8, ""n_prompt"": 64, ""n_gen"": 96}",pp,64,66.69,0.06,0.0899685110211426,8,64,96
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 8, ""n_prompt"": 64, ""n_gen"": 128}",pp,64,66.71,0.04,0.05996102533353321,8,64,128
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 7, ""n_prompt"": 640, ""n_gen"": 32}",pp,640,77.84,0.08,0.10277492291880781,7,640,32
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 7, ""n_prompt"": 640, ""n_gen"": 64}",pp,640,77.81,0.1,0.12851818532322323,7,640,64
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 7, ""n_prompt"": 640, ""n_gen"": 96}",pp,640,77.85,0.12,0.15414258188824664,7,640,96
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 7, ""n_prompt"": 640, ""n_gen"": 128}",pp,640,77.86,0.08,0.10274852298998202,7,640,128
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 8, ""n_prompt"": 640, ""n_gen"": 32}",pp,640,77.9,0.09,0.11553273427471115,8,640,32
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 8, ""n_prompt"": 640, ""n_gen"": 64}",pp,640,77.82,0.09,0.1156515034695451,8,640,64
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 8, ""n_prompt"": 640, ""n_gen"": 96}",pp,640,77.86,0.06,0.07706139224248651,8,640,96
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 8, ""n_prompt"": 640, ""n_gen"": 128}",pp,640,77.77,0.06,0.07715057220007715,8,640,128
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 7, ""n_prompt"": 704, ""n_gen"": 32}",pp,704,76.92,0.09,0.11700468018720747,7,704,32
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 7, ""n_prompt"": 704, ""n_gen"": 64}",pp,704,77.03,0.08,0.10385564065948333,7,704,64
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 7, ""n_prompt"": 704, ""n_gen"": 96}",pp,704,76.88,0.07,0.09105098855359002,7,704,96
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 7, ""n_prompt"": 704, ""n_gen"": 128}",pp,704,76.9,0.06,0.07802340702210663,7,704,128
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 8, ""n_prompt"": 704, ""n_gen"": 32}",pp,704,76.9,0.03,0.03901170351105331,8,704,32
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 8, ""n_prompt"": 704, ""n_gen"": 64}",pp,704,76.85,0.07,0.09108653220559533,8,704,64
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 8, ""n_prompt"": 704, ""n_gen"": 96}",pp,704,76.96,0.08,0.10395010395010396,8,704,96
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 8, ""n_prompt"": 704, ""n_gen"": 128}",pp,704,76.9,0.08,0.10403120936280884,8,704,128
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 7, ""n_prompt"": 768, ""n_gen"": 32}",pp,768,76.28,0.15,0.19664394336654428,7,768,32
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 7, ""n_prompt"": 768, ""n_gen"": 64}",pp,768,76.29,0.15,0.19661816751867872,7,768,64
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 7, ""n_prompt"": 768, ""n_gen"": 96}",pp,768,76.36,0.09,0.11786275536930331,7,768,96
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 7, ""n_prompt"": 768, ""n_gen"": 128}",pp,768,76.34,0.09,0.11789363374377783,7,768,128
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 8, ""n_prompt"": 768, ""n_gen"": 32}",pp,768,76.37,0.11,0.1440356160796124,8,768,32
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 8, ""n_prompt"": 768, ""n_gen"": 64}",pp,768,76.31,0.17,0.22277552090158564,8,768,64
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 8, ""n_prompt"": 768, ""n_gen"": 96}",pp,768,76.4,0.11,0.14397905759162302,8,768,96
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 8, ""n_prompt"": 768, ""n_gen"": 128}",pp,768,76.28,0.09,0.11798636601992658,8,768,128
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 7, ""n_prompt"": 832, ""n_gen"": 32}",pp,832,73.05,0.07,0.09582477754962355,7,832,32
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 7, ""n_prompt"": 832, ""n_gen"": 64}",pp,832,73.26,0.09,0.12285012285012285,7,832,64
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 7, ""n_prompt"": 832, ""n_gen"": 96}",pp,832,73.14,0.07,0.09570686354935741,7,832,96
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 7, ""n_prompt"": 832, ""n_gen"": 128}",pp,832,73.1,0.07,0.09575923392612862,7,832,128
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 8, ""n_prompt"": 832, ""n_gen"": 32}",pp,832,73.15,0.1,0.13670539986329458,8,832,32
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 8, ""n_prompt"": 832, ""n_gen"": 64}",pp,832,73.11,0.07,0.09574613595951308,8,832,64
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 8, ""n_prompt"": 832, ""n_gen"": 96}",pp,832,73.07,0.06,0.08211304228821678,8,832,96
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 8, ""n_prompt"": 832, ""n_gen"": 128}",pp,832,73.13,0.08,0.1093942294543963,8,832,128
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 7, ""n_prompt"": 896, ""n_gen"": 32}",pp,896,72.7,0.07,0.09628610729023385,7,896,32
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 7, ""n_prompt"": 896, ""n_gen"": 64}",pp,896,72.53,0.1,0.13787398317937405,7,896,64
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 7, ""n_prompt"": 896, ""n_gen"": 96}",pp,896,72.54,0.08,0.11028398125172319,7,896,96
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 7, ""n_prompt"": 896, ""n_gen"": 128}",pp,896,72.52,0.07,0.09652509652509654,7,896,128
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 8, ""n_prompt"": 896, ""n_gen"": 32}",pp,896,72.64,0.11,0.15143171806167402,8,896,32
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 8, ""n_prompt"": 896, ""n_gen"": 64}",pp,896,72.55,0.05,0.06891798759476224,8,896,64
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 8, ""n_prompt"": 896, ""n_gen"": 96}",pp,896,72.63,0.09,0.12391573729863693,8,896,96
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 8, ""n_prompt"": 896, ""n_gen"": 128}",pp,896,72.63,0.05,0.06884207627702052,8,896,128
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 7, ""n_prompt"": 960, ""n_gen"": 32}",pp,960,71.82,0.03,0.041771094402673355,7,960,32
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 7, ""n_prompt"": 960, ""n_gen"": 64}",pp,960,71.75,0.04,0.05574912891986063,7,960,64
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 7, ""n_prompt"": 960, ""n_gen"": 96}",pp,960,71.76,0.03,0.041806020066889625,7,960,96
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 7, ""n_prompt"": 960, ""n_gen"": 128}",pp,960,71.68,0.07,0.09765625,7,960,128
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 8, ""n_prompt"": 960, ""n_gen"": 32}",pp,960,71.77,0.05,0.06966699177929497,8,960,32
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 8, ""n_prompt"": 960, ""n_gen"": 64}",pp,960,71.79,0.09,0.12536564981195153,8,960,64
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 8, ""n_prompt"": 960, ""n_gen"": 96}",pp,960,71.82,0.03,0.041771094402673355,8,960,96
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 8, ""n_prompt"": 960, ""n_gen"": 128}",pp,960,71.76,0.03,0.041806020066889625,8,960,128
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 7, ""n_prompt"": 64, ""n_gen"": 128}",tg,128,27.73,0.17,0.6130544536602958,7,64,128
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 7, ""n_prompt"": 128, ""n_gen"": 128}",tg,128,28.05,0.02,0.07130124777183601,7,128,128
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 7, ""n_prompt"": 192, ""n_gen"": 128}",tg,128,27.77,0.04,0.14404033129276198,7,192,128
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 7, ""n_prompt"": 256, ""n_gen"": 128}",tg,128,27.88,0.03,0.10760401721664276,7,256,128
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 7, ""n_prompt"": 320, ""n_gen"": 128}",tg,128,27.87,0.03,0.1076426264800861,7,320,128
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 7, ""n_prompt"": 384, ""n_gen"": 128}",tg,128,27.92,0.01,0.03581661891117478,7,384,128
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 7, ""n_prompt"": 448, ""n_gen"": 128}",tg,128,27.74,0.02,0.07209805335255949,7,448,128
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 7, ""n_prompt"": 512, ""n_gen"": 128}",tg,128,27.85,0.02,0.07181328545780968,7,512,128
pn_sweep_step-p64-n32_n32_dyo78,qwen2_5_0_5b,"{""dynamicOption"": 7, ""n_prompt"": 576, ""n_gen"": 128}",tg,128,27.84,0.02,0.07183908045977011,7,576,128
