prompt_length,mean_value,std_value,cv_value,model_name
32,28.1,0.01,0.03558718861209964,qwen3_06b
64,31.43,0.01,0.03181673560292714,hunyuan_05b
64,31.47,0.01,0.03177629488401652,hunyuan_05b
64,31.43,0.04,0.12726694241170855,hunyuan_05b
64,31.28,0.01,0.031969309462915596,hunyuan_05b
64,31.32,0.01,0.031928480204342274,hunyuan_05b
64,31.46,0.01,0.03178639542275906,hunyuan_05b
64,31.33,0.03,0.09575486753909991,hunyuan_05b
64,31.46,0.07,0.22250476795931343,hunyuan_05b
64,31.02,0.02,0.06447453255963895,hunyuan_05b
64,31.43,0.0,0.0,hunyuan_05b
64,31.55,0.01,0.03169572107765452,hunyuan_05b
64,31.25,0.01,0.032,hunyuan_05b
64,31.05,0.02,0.06441223832528181,hunyuan_05b
64,31.43,0.01,0.03181673560292714,hunyuan_05b
64,31.26,0.01,0.03198976327575176,hunyuan_05b
64,31.47,0.01,0.03177629488401652,hunyuan_05b
64,27.18,0.01,0.03679175864606328,qwen3_06b
64,27.22,0.01,0.036737692872887584,qwen3_06b
64,27.5,0.02,0.07272727272727274,qwen3_06b
64,27.98,0.01,0.035739814152966405,qwen3_06b
64,27.28,0.02,0.07331378299120235,qwen3_06b
64,27.25,0.01,0.03669724770642202,qwen3_06b
64,27.94,0.01,0.03579098067287043,qwen3_06b
64,27.87,0.06,0.2152852529601722,qwen3_06b
64,27.97,0.01,0.03575259206292457,qwen3_06b
64,27.97,0.0,0.0,qwen3_06b
64,27.74,0.04,0.14419610670511898,qwen3_06b
64,27.89,0.0,0.0,qwen3_06b
64,27.95,0.01,0.03577817531305903,qwen3_06b
64,27.82,0.01,0.03594536304816679,qwen3_06b
64,27.89,0.01,0.035855145213338116,qwen3_06b
64,27.91,0.01,0.03582945180938732,qwen3_06b
96,30.76,0.02,0.06501950585175553,hunyuan_05b
96,31.02,0.06,0.19342359767891684,hunyuan_05b
96,30.78,0.18,0.5847953216374269,hunyuan_05b
96,31.05,0.01,0.032206119162640906,hunyuan_05b
96,30.88,0.01,0.032383419689119175,hunyuan_05b
96,31.06,0.01,0.03219575016097875,hunyuan_05b
96,30.92,0.01,0.03234152652005175,hunyuan_05b
96,30.94,0.0,0.0,hunyuan_05b
96,30.44,0.03,0.09855453350854139,hunyuan_05b
96,30.86,0.02,0.06480881399870382,hunyuan_05b
96,30.71,0.14,0.4558775643112993,hunyuan_05b
96,30.41,0.06,0.19730351857941467,hunyuan_05b
96,30.87,0.01,0.032393909944930355,hunyuan_05b
